33840,134152
1108869120,4395892736
8870952960,35167141888
4231,16773
33848,134184
1109131264,4396941312
8873050112,35175530496
4288,131
34304,1048
1124073472,34340864
8992587776,274726912
4289,135
34312,1080
1124335616,35389440
8994684928,283115520
4290,387
34320,3096
1124597760,101449728
8996782080,811597824
4291,391
34328,3128
1124859904,102498304
8998879232,819986432
4292,16515
34336,132120
1125122048,4329308160
9000976384,34634465280
4293,16519
34344,132152
1125384192,4330356736
9003073536,34642853888
4294,16771
34352,134168
1125646336,4396417024
9005170688,35171336192
4295,16775
34360,134200
1125908480,4397465600
9007267840,35179724800
4352,8193
34816,65544
1140850688,2147745792
9126805504,17181966336
4353,8197
34824,65576
1141112832,2148794368
9128902656,17190354944
4354,8449
34832,67592
1141374976,2214854656
9130999808,17718837248
4355,8453
34840,67624
1141637120,2215903232
9133096960,17727225856
4356,24577
34848,196616
1141899264,6442713088
9135194112,51541704704
4357,24581
34856,196648
1142161408,6443761664
9137291264,51550093312
4358,24833
34864,198664
1142423552,6509821952
9139388416,52078575616
4359,24837
34872,198696
1142685696,6510870528
9141485568,52086964224
4416,8195
35328,65560
1157627904,2148270080
9261023232,17186160640
4417,8199
35336,65592
1157890048,2149318656
9263120384,17194549248
4418,8451
35344,67608
1158152192,2215378944
9265217536,17723031552
4419,8455
35352,67640
1158414336,2216427520
9267314688,17731420160
4420,24579
35360,196632
1158676480,6443237376
9269411840,51545899008
4421,24583
35368,196664
1158938624,6444285952
9271508992,51554287616
4422,24835
35376,198680
1159200768,6510346240
9273606144,52082769920
4423,24839
35384,198712
1159462912,6511394816
9275703296,52091158528
4480,8321
35840,66568
1174405120,2181300224
9395240960,17450401792
4481,8325
35848,66600
1174667264,2182348800
9397338112,17458790400
4482,8577
35856,68616
1174929408,2248409088
9399435264,17987272704
4483,8581
35864,68648
1175191552,2249457664
9401532416,17995661312
4484,24705
35872,197640
1175453696,6476267520
9403629568,51810140160
4485,24709
35880,197672
1175715840,6477316096
9405726720,51818528768
4486,24961
35888,199688
1175977984,6543376384
9407823872,52347011072
4487,24965
35896,199720
1176240128,6544424960
9409921024,52355399680
4544,8323
36352,66584
1191182336,2181824512
9529458688,17454596096
4545,8327
36360,66616
1191444480,2182873088
9531555840,17462984704
4546,8579
36368,68632
1191706624,2248933376
9533652992,17991467008
4547,8583
36376,68664
1191968768,2249981952
9535750144,17999855616
4548,24707
36384,197656
1192230912,6476791808
9537847296,51814334464
4549,24711
36392,197688
1192493056,6477840384
9539944448,51822723072
4550,24963
36400,199704
1192755200,6543900672
9542041600,52351205376
4551,24967
36408,199736
1193017344,6544949248
9544138752,52359593984
8192,64
65536,512
2147483648,16777216
17179869184,134217728
8193,68
65544,544
2147745792,17825792
17181966336,142606336
8194,320
65552,2560
2148007936,83886080
17184063488,671088640
8195,324
65560,2592
2148270080,84934656
17186160640,679477248
8196,16448
65568,131584
2148532224,4311744512
17188257792,34493956096
8197,16452
65576,131616
2148794368,4312793088
17190354944,34502344704
8198,16704
65584,133632
2149056512,4378853376
17192452096,35030827008
8199,16708
65592,133664
2149318656,4379901952
17194549248,35039215616
8256,66
66048,528
2164260864,17301504
17314086912,138412032
8257,70
66056,560
2164523008,18350080
17316184064,146800640
8258,322
66064,2576
2164785152,84410368
17318281216,675282944
8259,326
66072,2608
2165047296,85458944
17320378368,683671552
8260,16450
66080,131600
2165309440,4312268800
17322475520,34498150400
8261,16454
66088,131632
2165571584,4313317376
17324572672,34506539008
8262,16706
66096,133648
2165833728,4379377664
17326669824,35035021312
8263,16710
66104,133680
2166095872,4380426240
17328766976,35043409920
8320,192
66560,1536
2181038080,50331648
17448304640,402653184
8321,196
66568,1568
2181300224,51380224
17450401792,411041792
8322,448
66576,3584
2181562368,117440512
17452498944,939524096
8323,452
66584,3616
2181824512,118489088
17454596096,947912704
8324,16576
66592,132608
2182086656,4345298944
17456693248,34762391552
8325,16580
66600,132640
2182348800,4346347520
17458790400,34770780160
8326,16832
66608,134656
2182610944,4412407808
17460887552,35299262464
8327,16836
66616,134688
2182873088,4413456384
17462984704,35307651072
8384,194
67072,1552
2197815296,50855936
17582522368,406847488
8385,198
67080,1584
2198077440,51904512
17584619520,415236096
8386,450
67088,3600
2198339584,117964800
17586716672,943718400
8387,454
67096,3632
2198601728,119013376
17588813824,952107008
8388,16578
67104,132624
2198863872,4345823232
17590910976,34766585856
8389,16582
67112,132656
2199126016,4346871808
17593008128,34774974464
8390,16834
67120,134672
2199388160,4412932096
17595105280,35303456768
8391,16838
67128,134704
2199650304,4413980672
17597202432,35311845376
8448,8256
67584,66048
2214592512,2164260864
17716740096,17314086912
8449,8260
67592,66080
2214854656,2165309440
17718837248,17322475520
8450,8512
67600,68096
2215116800,2231369728
17720934400,17850957824
8451,8516
67608,68128
2215378944,2232418304
17723031552,17859346432
8452,24640
67616,197120
2215641088,6459228160
17725128704,51673825280
8453,24644
67624,197152
2215903232,6460276736
17727225856,51682213888
8454,24896
67632,199168
2216165376,6526337024
17729323008,52210696192
8455,24900
67640,199200
2216427520,6527385600
17731420160,52219084800
8512,8258
68096,66064
2231369728,2164785152
17850957824,17318281216
8513,8262
68104,66096
2231631872,2165833728
17853054976,17326669824
8514,8514
68112,68112
2231894016,2231894016
17855152128,17855152128
8515,8518
68120,68144
2232156160,2232942592
17857249280,17863540736
8516,24642
68128,197136
2232418304,6459752448
17859346432,51678019584
8517,24646
68136,197168
2232680448,6460801024
17861443584,51686408192
8518,24898
68144,199184
2232942592,6526861312
17863540736,52214890496
8519,24902
68152,199216
2233204736,6527909888
17865637888,52223279104
8576,8384
68608,67072
2248146944,2197815296
17985175552,17582522368
8577,8388
68616,67104
2248409088,2198863872
17987272704,17590910976
8578,8640
68624,69120
2248671232,2264924160
17989369856,18119393280
8579,8644
68632,69152
2248933376,2265972736
17991467008,18127781888
8580,24768
68640,198144
2249195520,6492782592
17993564160,51942260736
8581,24772
68648,198176
2249457664,6493831168
17995661312,51950649344
8582,25024
68656,200192
2249719808,6559891456
17997758464,52479131648
8583,25028
68664,200224
2249981952,6560940032
17999855616,52487520256
8640,8386
69120,67088
2264924160,2198339584
18119393280,17586716672
8641,8390
69128,67120
2265186304,2199388160
18121490432,17595105280
8642,8642
69136,69136
2265448448,2265448448
18123587584,18123587584
8643,8646
69144,69168
2265710592,2266497024
18125684736,18131976192
8644,24770
69152,198160
2265972736,6493306880
18127781888,51946455040
8645,24774
69160,198192
2266234880,6494355456
18129879040,51954843648
8646,25026
69168,200208
2266497024,6560415744
18131976192,52483325952
8647,25030
69176,200240
2266759168,6561464320
18134073344,52491714560
12288,65
98304,520
3221225472,17039360
25769803776,136314880
12289,69
98312,552
3221487616,18087936
25771900928,144703488
12290,321
98320,2568
3221749760,84148224
25773998080,673185792
12291,325
98328,2600
3222011904,85196800
25776095232,681574400
12292,16449
98336,131592
3222274048,4312006656
25778192384,34496053248
12293,16453
98344,131624
3222536192,4313055232
25780289536,34504441856
12294,16705
98352,133640
3222798336,4379115520
25782386688,35032924160
12295,16709
98360,133672
3223060480,4380164096
25784483840,35041312768
12352,67
98816,536
3238002688,17563648
25904021504,140509184
12353,71
98824,568
3238264832,18612224
25906118656,148897792
12354,323
98832,2584
3238526976,84672512
25908215808,677380096
12355,327
98840,2616
3238789120,85721088
25910312960,685768704
12356,16451
98848,131608
3239051264,4312530944
25912410112,34500247552
12357,16455
98856,131640
3239313408,4313579520
25914507264,34508636160
12358,16707
98864,133656
3239575552,4379639808
25916604416,35037118464
12359,16711
98872,133688
3239837696,4380688384
25918701568,35045507072
12416,193
99328,1544
3254779904,50593792
26038239232,404750336
12417,197
99336,1576
3255042048,51642368
26040336384,413138944
12418,449
99344,3592
3255304192,117702656
26042433536,941621248
12419,453
99352,3624
3255566336,118751232
26044530688,950009856
12420,16577
99360,132616
3255828480,4345561088
26046627840,34764488704
12421,16581
99368,132648
3256090624,4346609664
26048724992,34772877312
12422,16833
99376,134664
3256352768,4412669952
26050822144,35301359616
12423,16837
99384,134696
3256614912,4413718528
26052919296,35309748224
12480,195
99840,1560
3271557120,51118080
26172456960,408944640
12481,199
99848,1592
3271819264,52166656
26174554112,417333248
12482,451
99856,3608
3272081408,118226944
26176651264,945815552
12483,455
99864,3640
3272343552,119275520
26178748416,954204160
12484,16579
99872,132632
3272605696,4346085376
26180845568,34768683008
12485,16583
99880,132664
3272867840,4347133952
26182942720,34777071616
12486,16835
99888,134680
3273129984,4413194240
26185039872,35305553920
12487,16839
99896,134712
3273392128,4414242816
26187137024,35313942528
12544,8257
100352,66056
3288334336,2164523008
26306674688,17316184064
12545,8261
100360,66088
3288596480,2165571584
26308771840,17324572672
12546,8513
100368,68104
3288858624,2231631872
26310868992,17853054976
12547,8517
100376,68136
3289120768,2232680448
26312966144,17861443584
12548,24641
100384,197128
3289382912,6459490304
26315063296,51675922432
12549,24645
100392,197160
3289645056,6460538880
26317160448,51684311040
12550,24897
100400,199176
3289907200,6526599168
26319257600,52212793344
12551,24901
100408,199208
3290169344,6527647744
26321354752,52221181952
12608,8259
100864,66072
3305111552,2165047296
26440892416,17320378368
12609,8263
100872,66104
3305373696,2166095872
26442989568,17328766976
12610,8515
100880,68120
3305635840,2232156160
26445086720,17857249280
12611,8519
100888,68152
3305897984,2233204736
26447183872,17865637888
12612,24643
100896,197144
3306160128,6460014592
26449281024,51680116736
12613,24647
100904,197176
3306422272,6461063168
26451378176,51688505344
12614,24899
100912,199192
3306684416,6527123456
26453475328,52216987648
12615,24903
100920,199224
3306946560,6528172032
26455572480,52225376256
12672,8385
101376,67080
3321888768,2198077440
26575110144,17584619520
12673,8389
101384,67112
3322150912,2199126016
26577207296,17593008128
12674,8641
101392,69128
3322413056,2265186304
26579304448,18121490432
12675,8645
101400,69160
3322675200,2266234880
26581401600,18129879040
12676,24769
101408,198152
3322937344,6493044736
26583498752,51944357888
12677,24773
101416,198184
3323199488,6494093312
26585595904,51952746496
12678,25025
101424,200200
3323461632,6560153600
26587693056,52481228800
12679,25029
101432,200232
3323723776,6561202176
26589790208,52489617408
12736,8387
101888,67096
3338665984,2198601728
26709327872,17588813824
12737,8391
101896,67128
3338928128,2199650304
26711425024,17597202432
12738,8643
101904,69144
3339190272,2265710592
26713522176,18125684736
12739,8647
101912,69176
3339452416,2266759168
26715619328,18134073344
12740,24771
101920,198168
3339714560,6493569024
26717716480,51948552192
12741,24775
101928,198200
3339976704,6494617600
26719813632,51956940800
12742,25027
101936,200216
3340238848,6560677888
26721910784,52485423104
12743,25031
101944,200248
3340500992,6561726464
26724007936,52493811712
16384,4096
131072,32768
4294967296,1073741824
34359738368,8589934592
16385,4100
131080,32800
4295229440,1074790400
34361835520,8598323200
16386,4352
131088,34816
4295491584,1140850688
34363932672,9126805504
16387,4356
131096,34848
4295753728,1141899264
34366029824,9135194112
16388,20480
131104,163840
4296015872,5368709120
34368126976,42949672960
16389,20484
131112,163872
4296278016,5369757696
34370224128,42958061568
16390,20736
131120,165888
4296540160,5435817984
34372321280,43486543872
16391,20740
131128,165920
4296802304,5436866560
34374418432,43494932480
16448,4098
131584,32784
4311744512,1074266112
34493956096,8594128896
16449,4102
131592,32816
4312006656,1075314688
34496053248,8602517504
16450,4354
131600,34832
4312268800,1141374976
34498150400,9130999808
16451,4358
131608,34864
4312530944,1142423552
34500247552,9139388416
16452,20482
131616,163856
4312793088,5369233408
34502344704,42953867264
16453,20486
131624,163888
4313055232,5370281984
34504441856,42962255872
16454,20738
131632,165904
4313317376,5436342272
34506539008,43490738176
16455,20742
131640,165936
4313579520,5437390848
34508636160,43499126784
16512,4224
132096,33792
4328521728,1107296256
34628173824,8858370048
16513,4228
132104,33824
4328783872,1108344832
34630270976,8866758656
16514,4480
132112,35840
4329046016,1174405120
34632368128,9395240960
16515,4484
132120,35872
4329308160,1175453696
34634465280,9403629568
16516,20608
132128,164864
4329570304,5402263552
34636562432,43218108416
16517,20612
132136,164896
4329832448,5403312128
34638659584,43226497024
16518,20864
132144,166912
4330094592,5469372416
34640756736,43754979328
16519,20868
132152,166944
4330356736,5470420992
34642853888,43763367936
16576,4226
132608,33808
4345298944,1107820544
34762391552,8862564352
16577,4230
132616,33840
4345561088,1108869120
34764488704,8870952960
16578,4482
132624,35856
4345823232,1174929408
34766585856,9399435264
16579,4486
132632,35888
4346085376,1175977984
34768683008,9407823872
16580,20610
132640,164880
4346347520,5402787840
34770780160,43222302720
16581,20614
132648,164912
4346609664,5403836416
34772877312,43230691328
16582,20866
132656,166928
4346871808,5469896704
34774974464,43759173632
16583,20870
132664,166960
4347133952,5470945280
34777071616,43767562240
16640,12288
133120,98304
4362076160,3221225472
34896609280,25769803776
16641,12292
133128,98336
4362338304,3222274048
34898706432,25778192384
16642,12544
133136,100352
4362600448,3288334336
34900803584,26306674688
16643,12548
133144,100384
4362862592,3289382912
34902900736,26315063296
16644,28672
133152,229376
4363124736,7516192768
34904997888,60129542144
16645,28676
133160,229408
4363386880,7517241344
34907095040,60137930752
16646,28928
133168,231424
4363649024,7583301632
34909192192,60666413056
16647,28932
133176,231456
4363911168,7584350208
34911289344,60674801664
16704,12290
133632,98320
4378853376,3221749760
35030827008,25773998080
16705,12294
133640,98352
4379115520,3222798336
35032924160,25782386688
16706,12546
133648,100368
4379377664,3288858624
35035021312,26310868992
16707,12550
133656,100400
4379639808,3289907200
35037118464,26319257600
16708,28674
133664,229392
4379901952,7516717056
35039215616,60133736448
16709,28678
133672,229424
4380164096,7517765632
35041312768,60142125056
16710,28930
133680,231440
4380426240,7583825920
35043409920,60670607360
16711,28934
133688,231472
4380688384,7584874496
35045507072,60678995968
16768,12416
134144,99328
4395630592,3254779904
35165044736,26038239232
16769,12420
134152,99360
4395892736,3255828480
35167141888,26046627840
16770,12672
134160,101376
4396154880,3321888768
35169239040,26575110144
16771,12676
134168,101408
4396417024,3322937344
35171336192,26583498752
16772,28800
134176,230400
4396679168,7549747200
35173433344,60397977600
16773,28804
134184,230432
4396941312,7550795776
35175530496,60406366208
16774,29056
134192,232448
4397203456,7616856064
35177627648,60934848512
16775,29060
134200,232480
4397465600,7617904640
35179724800,60943237120
16832,12418
134656,99344
4412407808,3255304192
35299262464,26042433536
16833,12422
134664,99376
4412669952,3256352768
35301359616,26050822144
16834,12674
134672,101392
4412932096,3322413056
35303456768,26579304448
16835,12678
134680,101424
4413194240,3323461632
35305553920,26587693056
16836,28802
134688,230416
4413456384,7550271488
35307651072,60402171904
16837,28806
134696,230448
4413718528,7551320064
35309748224,60410560512
16838,29058
134704,232464
4413980672,7617380352
35311845376,60939042816
16839,29062
134712,232496
4414242816,7618428928
35313942528,60947431424
20480,4097
163840,32776
5368709120,1074003968
42949672960,8592031744
20481,4101
163848,32808
5368971264,1075052544
42951770112,8600420352
20482,4353
163856,34824
5369233408,1141112832
42953867264,9128902656
20483,4357
163864,34856
5369495552,1142161408
42955964416,9137291264
20484,20481
163872,163848
5369757696,5368971264
42958061568,42951770112
20485,20485
163880,163880
5370019840,5370019840
42960158720,42960158720
20486,20737
163888,165896
5370281984,5436080128
42962255872,43488641024
20487,20741
163896,165928
5370544128,5437128704
42964353024,43497029632
20544,4099
164352,32792
5385486336,1074528256
43083890688,8596226048
20545,4103
164360,32824
5385748480,1075576832
43085987840,8604614656
20546,4355
164368,34840
5386010624,1141637120
43088084992,9133096960
20547,4359
164376,34872
5386272768,1142685696
43090182144,9141485568
20548,20483
164384,163864
5386534912,5369495552
43092279296,42955964416
20549,20487
164392,163896
5386797056,5370544128
43094376448,42964353024
20550,20739
164400,165912
5387059200,5436604416
43096473600,43492835328
20551,20743
164408,165944
5387321344,5437652992
43098570752,43501223936
20608,4225
164864,33800
5402263552,1107558400
43218108416,8860467200
20609,4229
164872,33832
5402525696,1108606976
43220205568,8868855808
20610,4481
164880,35848
5402787840,1174667264
43222302720,9397338112
20611,4485
164888,35880
5403049984,1175715840
43224399872,9405726720
20612,20609
164896,164872
5403312128,5402525696
43226497024,43220205568
20613,20613
164904,164904
5403574272,5403574272
43228594176,43228594176
20614,20865
164912,166920
5403836416,5469634560
43230691328,43757076480
20615,20869
164920,166952
5404098560,5470683136
43232788480,43765465088
20672,4227
165376,33816
5419040768,1108082688
43352326144,8864661504
20673,4231
165384,33848
5419302912,1109131264
43354423296,8873050112
20674,4483
165392,35864
5419565056,1175191552
43356520448,9401532416
20675,4487
165400,35896
5419827200,1176240128
43358617600,9409921024
20676,20611
165408,164888
5420089344,5403049984
43360714752,43224399872
20677,20615
165416,164920
5420351488,5404098560
43362811904,43232788480
20678,20867
165424,166936
5420613632,5470158848
43364909056,43761270784
20679,20871
165432,166968
5420875776,5471207424
43367006208,43769659392
20736,12289
165888,98312
5435817984,3221487616
43486543872,25771900928
20737,12293
165896,98344
5436080128,3222536192
43488641024,25780289536
20738,12545
165904,100360
5436342272,3288596480
43490738176,26308771840
20739,12549
165912,100392
5436604416,3289645056
43492835328,26317160448
20740,28673
165920,229384
5436866560,7516454912
43494932480,60131639296
20741,28677
165928,229416
5437128704,7517503488
43497029632,60140027904
20742,28929
165936,231432
5437390848,7583563776
43499126784,60668510208
20743,28933
165944,231464
5437652992,7584612352
43501223936,60676898816
20800,12291
166400,98328
5452595200,3222011904
43620761600,25776095232
20801,12295
166408,98360
5452857344,3223060480
43622858752,25784483840
20802,12547
166416,100376
5453119488,3289120768
43624955904,26312966144
20803,12551
166424,100408
5453381632,3290169344
43627053056,26321354752
20804,28675
166432,229400
5453643776,7516979200
43629150208,60135833600
20805,28679
166440,229432
5453905920,7518027776
43631247360,60144222208
20806,28931
166448,231448
5454168064,7584088064
43633344512,60672704512
20807,28935
166456,231480
5454430208,7585136640
43635441664,60681093120
20864,12417
166912,99336
5469372416,3255042048
43754979328,26040336384
20865,12421
166920,99368
5469634560,3256090624
43757076480,26048724992
20866,12673
166928,101384
5469896704,3322150912
43759173632,26577207296
20867,12677
166936,101416
5470158848,3323199488
43761270784,26585595904
20868,28801
166944,230408
5470420992,7550009344
43763367936,60400074752
20869,28805
166952,230440
5470683136,7551057920
43765465088,60408463360
20870,29057
166960,232456
5470945280,7617118208
43767562240,60936945664
20871,29061
166968,232488
5471207424,7618166784
43769659392,60945334272
20928,12419
167424,99352
5486149632,3255566336
43889197056,26044530688
20929,12423
167432,99384
5486411776,3256614912
43891294208,26052919296
20930,12675
167440,101400
5486673920,3322675200
43893391360,26581401600
20931,12679
167448,101432
5486936064,3323723776
43895488512,26589790208
20932,28803
167456,230424
5487198208,7550533632
43897585664,60404269056
20933,28807
167464,230456
5487460352,7551582208
43899682816,60412657664
20934,29059
167472,232472
5487722496,7617642496
43901779968,60941139968
20935,29063
167480,232504
5487984640,7618691072
43903877120,60949528576
24576,4160
196608,33280
6442450944,1090519040
51539607552,8724152320
24577,4164
196616,33312
6442713088,1091567616
51541704704,8732540928
24578,4416
196624,35328
6442975232,1157627904
51543801856,9261023232
24579,4420
196632,35360
6443237376,1158676480
51545899008,9269411840
24580,20544
196640,164352
6443499520,5385486336
51547996160,43083890688
24581,20548
196648,164384
6443761664,5386534912
51550093312,43092279296
24582,20800
196656,166400
6444023808,5452595200
51552190464,43620761600
24583,20804
196664,166432
6444285952,5453643776
51554287616,43629150208
24640,4162
197120,33296
6459228160,1091043328
51673825280,8728346624
24641,4166
197128,33328
6459490304,1092091904
51675922432,8736735232
24642,4418
197136,35344
6459752448,1158152192
51678019584,9265217536
24643,4422
197144,35376
6460014592,1159200768
51680116736,9273606144
24644,20546
197152,164368
6460276736,5386010624
51682213888,43088084992
24645,20550
197160,164400
6460538880,5387059200
51684311040,43096473600
24646,20802
197168,166416
6460801024,5453119488
51686408192,43624955904
24647,20806
197176,166448
6461063168,5454168064
51688505344,43633344512
24704,4288
197632,34304
6476005376,1124073472
51808043008,8992587776
24705,4292
197640,34336
6476267520,1125122048
51810140160,9000976384
24706,4544
197648,36352
6476529664,1191182336
51812237312,9529458688
24707,4548
197656,36384
6476791808,1192230912
51814334464,9537847296
24708,20672
197664,165376
6477053952,5419040768
51816431616,43352326144
24709,20676
197672,165408
6477316096,5420089344
51818528768,43360714752
24710,20928
197680,167424
6477578240,5486149632
51820625920,43889197056
24711,20932
197688,167456
6477840384,5487198208
51822723072,43897585664
24768,4290
198144,34320
6492782592,1124597760
51942260736,8996782080
24769,4294
198152,34352
6493044736,1125646336
51944357888,9005170688
24770,4546
198160,36368
6493306880,1191706624
51946455040,9533652992
24771,4550
198168,36400
6493569024,1192755200
51948552192,9542041600
24772,20674
198176,165392
6493831168,5419565056
51950649344,43356520448
24773,20678
198184,165424
6494093312,5420613632
51952746496,43364909056
24774,20930
198192,167440
6494355456,5486673920
51954843648,43893391360
24775,20934
198200,167472
6494617600,5487722496
51956940800,43901779968
24832,12352
198656,98816
6509559808,3238002688
52076478464,25904021504
24833,12356
198664,98848
6509821952,3239051264
52078575616,25912410112
24834,12608
198672,100864
6510084096,3305111552
52080672768,26440892416
24835,12612
198680,100896
6510346240,3306160128
52082769920,26449281024
24836,28736
198688,229888
6510608384,7532969984
52084867072,60263759872
24837,28740
198696,229920
6510870528,7534018560
52086964224,60272148480
24838,28992
198704,231936
6511132672,7600078848
52089061376,60800630784
24839,28996
198712,231968
6511394816,7601127424
52091158528,60809019392
24896,12354
199168,98832
6526337024,3238526976
52210696192,25908215808
24897,12358
199176,98864
6526599168,3239575552
52212793344,25916604416
24898,12610
199184,100880
6526861312,3305635840
52214890496,26445086720
24899,12614
199192,100912
6527123456,3306684416
52216987648,26453475328
24900,28738
199200,229904
6527385600,7533494272
52219084800,60267954176
24901,28742
199208,229936
6527647744,7534542848
52221181952,60276342784
24902,28994
199216,231952
6527909888,7600603136
52223279104,60804825088
24903,28998
199224,231984
6528172032,7601651712
52225376256,60813213696
24960,12480
199680,99840
6543114240,3271557120
52344913920,26172456960
24961,12484
199688,99872
6543376384,3272605696
52347011072,26180845568
24962,12736
199696,101888
6543638528,3338665984
52349108224,26709327872
24963,12740
199704,101920
6543900672,3339714560
52351205376,26717716480
24964,28864
199712,230912
6544162816,7566524416
52353302528,60532195328
24965,28868
199720,230944
6544424960,7567572992
52355399680,60540583936
24966,29120
199728,232960
6544687104,7633633280
52357496832,61069066240
24967,29124
199736,232992
6544949248,7634681856
52359593984,61077454848
25024,12482
200192,99856
6559891456,3272081408
52479131648,26176651264
25025,12486
200200,99888
6560153600,3273129984
52481228800,26185039872
25026,12738
200208,101904
6560415744,3339190272
52483325952,26713522176
25027,12742
200216,101936
6560677888,3340238848
52485423104,26721910784
25028,28866
200224,230928
6560940032,7567048704
52487520256,60536389632
25029,28870
200232,230960
6561202176,7568097280
52489617408,60544778240
25030,29122
200240,232976
6561464320,7634157568
52491714560,61073260544
25031,29126
200248,233008
6561726464,7635206144
52493811712,61081649152
28672,4161
229376,33288
7516192768,1090781184
60129542144,8726249472
28673,4165
229384,33320
7516454912,1091829760
60131639296,8734638080
28674,4417
229392,35336
7516717056,1157890048
60133736448,9263120384
28675,4421
